Date,Open,High,Low,Close,High_Last_7_Days,Days_Since_High_Last_7_Days,%_Diff_From_High_Last_7_Days,Low_Last_7_Days,Days_Since_Low_Last_7_Days,%_Diff_From_Low_Last_7_Days,High_Next_5_Days,%_Diff_From_High_Next_5_Days,Low_Next_5_Days,%_Diff_From_Low_Next_5_Days
08-04-2024,69000.64992,69401.97361,69000.64992,69401.97361,71246.95144,-202,-2.589553369,65440.41923,-202,6.053681242,71624.18486,-3.102599014,67252.10504,3.196730519
09-04-2024,69401.97361,71624.18486,69401.97361,71624.18486,71624.18486,-201,0,65440.41923,-201,9.44945908,71624.18486,0,64404.82549,11.20934545
10-04-2024,71624.18486,71624.18486,69158.64381,69158.64381,71624.18486,-200,-3.442330346,65440.41923,-200,5.681847137,70527.88998,-1.941425107,64404.82549,7.381152401
11-04-2024,69158.64381,70527.88998,69158.64381,70527.88998,71624.18486,-199,-1.530621101,66123.93854,-199,6.660146891,70527.88998,0,63430.57146,11.18911332
12-04-2024,70527.88998,70527.88998,70106.66413,70106.66413,71624.18486,-198,-2.118726705,67978.61023,-198,3.130475732,70106.66413,0,63430.57146,10.52503946
13-04-2024,70106.66413,70106.66413,67252.10504,67252.10504,71624.18486,-197,-6.104194873,67252.10504,-197,0,67252.10504,0,61328.89799,9.658101234
14-04-2024,67252.10504,67252.10504,64404.82549,64404.82549,71624.18486,-196,-10.07949953,64404.82549,-196,0,65752.66005,-2.049855561,61328.89799,5.015461881
15-04-2024,64404.82549,65752.66005,64404.82549,65752.66005,71624.18486,-195,-8.19768466,64404.82549,-195,2.092753995,65752.66005,0,61328.89799,7.213177154
16-04-2024,65752.66005,65752.66005,63430.57146,63430.57146,71624.18486,-194,-11.43973006,63430.57146,-194,0,64894.41869,-2.255736723,61328.89799,3.426889342
17-04-2024,63430.57146,63720.50159,63430.57146,63720.50159,70527.88998,-193,-9.652051679,63430.57146,-193,0.457082639,64936.42076,-1.872476424,61328.89799,3.899635698
18-04-2024,63720.50159,63720.50159,61328.89799,61328.89799,70527.88998,-192,-13.04305572,61328.89799,-192,0,66841.66685,-8.247503575,61328.89799,0
19-04-2024,61328.89799,63461.5927,61328.89799,63461.5927,70106.66413,-191,-9.478516084,61328.89799,-191,3.477471105,66841.66685,-5.056837024,63461.5927,0
20-04-2024,63461.5927,63988.81847,63461.5927,63988.81847,67252.10504,-190,-4.852318851,61328.89799,-190,4.337140517,66841.66685,-4.268068878,63988.81847,0
21-04-2024,63988.81847,64894.41869,63988.81847,64894.41869,65752.66005,-189,-1.305257241,61328.89799,-189,5.813769397,66841.66685,-2.913225018,64279.51813,0.956604188
22-04-2024,64894.41869,64936.42076,64894.41869,64936.42076,65752.66005,-188,-1.241378356,61328.89799,-188,5.882255978,66841.66685,-2.850386869,63802.33005,1.777506725
23-04-2024,64936.42076,66841.66685,64936.42076,66841.66685,66841.66685,-187,0,61328.89799,-187,8.988860137,66841.66685,0,63517.24874,5.233882409
24-04-2024,66841.66685,66841.66685,66406.95244,66406.95244,66841.66685,-186,-0.650364404,61328.89799,-186,8.280035386,66406.95244,0,63030.43362,5.356965887
25-04-2024,66406.95244,66406.95244,64279.51813,64279.51813,66841.66685,-185,-3.833161027,61328.89799,-185,4.811141626,64486.18336,-0.320479861,63030.43362,1.981716514
26-04-2024,64279.51813,64486.18336,64279.51813,64486.18336,66841.66685,-184,-3.523974796,63461.5927,-184,1.614505121,64486.18336,0,60749.47209,6.1510185
27-04-2024,64486.18336,64486.18336,63802.33005,63802.33005,66841.66685,-183,-4.547069135,63802.33005,-183,0,63802.33005,0,58297.57408,9.442512937
28-04-2024,63802.33005,63802.33005,63517.24874,63517.24874,66841.66685,-182,-4.973571524,63517.24874,-182,0,63797.67964,-0.43956284,58297.57408,8.953502356
29-04-2024,63517.24874,63517.24874,63030.43362,63030.43362,66841.66685,-181,-5.701882396,63030.43362,-181,0,63797.67964,-1.202623706,58297.57408,8.118450238
30-04-2024,63030.43362,63797.67964,63030.43362,63797.67964,66841.66685,-180,-4.554026492,63030.43362,-180,1.217262797,63820.4519,-0.03568177,58297.57408,9.43453591
01-05-2024,63797.67964,63797.67964,60749.47209,60749.47209,66406.95244,-179,-8.519409706,60749.47209,-179,0,64010.00865,-5.093791781,58297.57408,4.205831985
02-05-2024,60749.47209,60749.47209,58297.57408,58297.57408,64486.18336,-178,-9.59679882,58297.57408,-178,0,64010.00865,-8.9242834,58297.57408,0
03-05-2024,58297.57408,59135.17336,58297.57408,59135.17336,64486.18336,-177,-8.297917042,58297.57408,-177,1.436765249,64010.00865,-7.615739154,59135.17336,0
04-05-2024,59135.17336,62839.34074,59135.17336,62839.34074,63802.33005,-176,-1.509332516,58297.57408,-176,7.790661502,64010.00865,-1.828882609,61215.50401,2.652655979
05-05-2024,62839.34074,63820.4519,62839.34074,63820.4519,63820.4519,-175,0,58297.57408,-175,9.473598027,64010.00865,-0.296136109,61215.50401,4.255372779
06-05-2024,63820.4519,64010.00865,63820.4519,64010.00865,64010.00865,-174,0,58297.57408,-174,9.798751779,64010.00865,0,60888.21675,5.127087094
07-05-2024,64010.00865,64010.00865,63172.4813,63172.4813,64010.00865,-173,-1.308431875,58297.57408,-173,8.362109912,63172.4813,0,60776.97208,3.941475092
08-05-2024,63172.4813,63172.4813,62363.05719,62363.05719,64010.00865,-172,-2.572959284,58297.57408,-172,6.973674601,63148.59994,-1.243959093,60776.97208,2.609681033
09-05-2024,62363.05719,62363.05719,61215.50401,61215.50401,64010.00865,-171,-4.36573077,58297.57408,-171,5.005233888,63148.59994,-3.061185737,60776.97208,0.721542905
10-05-2024,61215.50401,63148.59994,61215.50401,63148.59994,64010.00865,-170,-1.345740654,59135.17336,-170,6.786868718,63148.59994,0,60776.97208,3.90218167
11-05-2024,63148.59994,63148.59994,60888.21675,60888.21675,64010.00865,-169,-4.877037151,60888.21675,-169,0,66220.51831,-8.052340423,60776.97208,0.183037533
12-05-2024,60888.21675,60888.21675,60776.97208,60776.97208,64010.00865,-168,-5.05082977,60776.97208,-168,0,66220.51831,-8.220331664,60776.97208,0
13-05-2024,60776.97208,61507.054,60776.97208,61507.054,64010.00865,-167,-3.910255131,60776.97208,-167,1.201247611,67053.12327,-8.271157242,61507.054,0
14-05-2024,61507.054,62878.7833,61507.054,62878.7833,63172.4813,-166,-0.464914451,60776.97208,-166,3.458236154,67053.12327,-6.225422115,61569.11301,2.127154723
15-05-2024,62878.7833,62878.7833,61569.11301,61569.11301,63148.59994,-165,-2.501222416,60776.97208,-165,1.303357011,67053.12327,-8.17860525,61569.11301,0
16-05-2024,61569.11301,66220.51831,61569.11301,66220.51831,66220.51831,-164,0,60776.97208,-164,8.956593343,71430.297,-7.293513966,65260.8798,1.470465176
17-05-2024,66220.51831,66220.51831,65260.8798,65260.8798,66220.51831,-163,-1.449155844,60776.97208,-163,7.377642503,71430.297,-8.636975426,65260.8798,0
18-05-2024,65260.8798,67053.12327,65260.8798,67053.12327,67053.12327,-162,0,60776.97208,-162,10.32652824,71430.297,-6.127895194,66252.7126,1.208117582
19-05-2024,67053.12327,67053.12327,66912.61861,66912.61861,67053.12327,-161,-0.209542292,60776.97208,-161,10.09534751,71430.297,-6.324596954,66252.7126,0.996043773
20-05-2024,66912.61861,66912.61861,66252.7126,66252.7126,67053.12327,-160,-1.193696326,61507.054,-160,7.715633058,71430.297,-7.248443061,66252.7126,0
21-05-2024,66252.7126,71430.297,66252.7126,71430.297,71430.297,-159,0,61569.11301,-159,16.01644642,71430.297,0,67906.46534,5.189243236
22-05-2024,71430.297,71430.297,70189.83582,70189.83582,71430.297,-158,-1.736603705,61569.11301,-158,14.00170051,70189.83582,0,67906.46534,3.36252294
23-05-2024,70189.83582,70189.83582,69181.20086,69181.20086,71430.297,-157,-3.148658538,65260.8798,-157,6.007153237,69367.23872,-0.268192686,67906.46534,1.877193147
24-05-2024,69181.20086,69181.20086,67906.46534,67906.46534,71430.297,-156,-4.933245146,65260.8798,-156,4.053861283,69367.23872,-2.10585487,67906.46534,0
25-05-2024,67906.46534,68539.91647,67906.46534,68539.91647,71430.297,-155,-4.046434997,66252.7126,-155,3.452241848,69367.23872,-1.192670009,67577.26559,1.424518834
26-05-2024,68539.91647,69268.44559,68539.91647,69268.44559,71430.297,-154,-3.026518863,66252.7126,-154,4.551863427,69367.23872,-0.142420442,67577.26559,2.502587202
27-05-2024,69268.44559,69268.44559,68508.83111,68508.83111,71430.297,-153,-4.089953446,66252.7126,-153,3.405322476,69367.23872,-1.237482744,67474.95484,1.532237071
28-05-2024,68508.83111,69367.23872,68508.83111,69367.23872,71430.297,-152,-2.888211825,67906.46534,-152,2.151155074,69367.23872,0,67474.95484,2.804424079
29-05-2024,69367.23872,69367.23872,68316.63588,68316.63588,70189.83582,-151,-2.668762386,67906.46534,-151,0.604022806,68372.49288,-0.08169514,67474.95484,1.247397713
30-05-2024,68316.63588,68316.63588,67577.26559,67577.26559,69367.23872,-150,-2.580430129,67577.26559,-150,0,68808.29369,-1.789069355,67474.95484,0.151627746
31-05-2024,67577.26559,68372.49288,67577.26559,68372.49288,69367.23872,-149,-1.434028299,67577.26559,-149,1.176767493,70600.01117,-3.155124547,67474.95484,1.330179545
01-06-2024,68372.49288,68372.49288,67474.95484,67474.95484,69367.23872,-148,-2.727921589,67474.95484,-148,0,71184.59943,-5.211302196,67474.95484,0
02-06-2024,67474.95484,67704.32642,67474.95484,67704.32642,69367.23872,-147,-2.397258894,67474.95484,-147,0.339935879,71184.59943,-4.889081403,67704.32642,0
03-06-2024,67704.32642,67740.0169,67704.32642,67740.0169,69367.23872,-146,-2.345807395,67474.95484,-146,0.392830297,71184.59943,-4.838943474,67740.0169,0
04-06-2024,67740.0169,68808.29369,67740.0169,68808.29369,69367.23872,-145,-0.805776678,67474.95484,-145,1.976050006,71184.59943,-3.338230128,68808.29369,0
05-06-2024,68808.29369,70600.01117,68808.29369,70600.01117,70600.01117,-144,0,67474.95484,-144,4.631431525,71184.59943,-0.821228564,69315.10412,1.853718695
06-06-2024,70600.01117,71184.59943,70600.01117,71184.59943,71184.59943,-143,0,67474.95484,-143,5.497809673,71184.59943,0,69315.10412,2.697096586
07-06-2024,71184.59943,71184.59943,70759.58819,70759.58819,71184.59943,-142,-0.597055039,67474.95484,-142,4.867929684,70759.58819,0,67329.15233,5.095023102
08-06-2024,70759.58819,70759.58819,69325.36239,69325.36239,71184.59943,-141,-2.611852925,67474.95484,-141,2.742362045,69654.16074,-0.47204409,67329.15233,2.964852508
09-06-2024,69325.36239,69325.36239,69315.10412,69315.10412,71184.59943,-140,-2.626263717,67704.32642,-140,2.37913556,69654.16074,-0.486771516,66700.31697,3.920201997
10-06-2024,69315.10412,69654.16074,69315.10412,69654.16074,71184.59943,-139,-2.149957582,67740.0169,-139,2.82572093,69654.16074,0,66011.07874,5.518894813
11-06-2024,69654.16074,69654.16074,69493.17761,69493.17761,71184.59943,-138,-2.376106398,68808.29369,-138,0.995350831,69493.17761,0,66011.07874,5.275021918
12-06-2024,69493.17761,69493.17761,67329.15233,67329.15233,71184.59943,-137,-5.416125305,67329.15233,-137,0,68224.51968,-1.312383513,66011.07874,1.996746024
13-06-2024,67329.15233,68224.51968,67329.15233,68224.51968,71184.59943,-136,-4.158314831,67329.15233,-136,1.329836062,68224.51968,0,66011.07874,3.353135535
14-06-2024,68224.51968,68224.51968,66700.31697,66700.31697,70759.58819,-135,-5.736708383,66700.31697,-135,0,66700.31697,0,65109.31481,2.44358608
15-06-2024,66700.31697,66700.31697,66011.07874,66011.07874,69654.16074,-134,-5.230243193,66011.07874,-134,0,66615.53782,-0.907384529,64907.07461,1.700899534
16-06-2024,66011.07874,66190.48749,66011.07874,66190.48749,69654.16074,-133,-4.972672432,66011.07874,-133,0.271785821,66615.53782,-0.638064851,64844.67442,2.075441173
17-06-2024,66190.48749,66615.53782,66190.48749,66615.53782,69654.16074,-132,-4.362442795,66011.07874,-132,0.915693389,66615.53782,0,64071.62428,3.970421485
18-06-2024,66615.53782,66615.53782,66460.38898,66460.38898,69493.17761,-131,-4.36415305,66011.07874,-131,0.680658839,66460.38898,0,64071.62428,3.728272416
19-06-2024,66460.38898,66460.38898,65109.31481,65109.31481,68224.51968,-130,-4.566107431,65109.31481,-130,0,65109.31481,0,63221.35738,2.986265253
20-06-2024,65109.31481,65109.31481,64907.07461,64907.07461,68224.51968,-129,-4.862540745,64907.07461,-129,0,64907.07461,0,60363.23498,7.527495228
21-06-2024,64907.07461,64907.07461,64844.67442,64844.67442,66700.31697,-128,-2.782059564,64844.67442,-128,0,64844.67442,0,60363.23498,7.424120733
22-06-2024,64844.67442,64844.67442,64071.62428,64071.62428,66615.53782,-127,-3.818799067,64071.62428,-127,0,64239.90349,-0.261954322,60363.23498,6.143456876
23-06-2024,64071.62428,64239.90349,64071.62428,64239.90349,66615.53782,-126,-3.566186525,64071.62428,-126,0.262642325,64239.90349,0,60363.23498,6.422234518
24-06-2024,64239.90349,64239.90349,63221.35738,63221.35738,66615.53782,-125,-5.095178314,63221.35738,-125,0,63221.35738,0,60317.09698,4.814987044
25-06-2024,63221.35738,63221.35738,60363.23498,60363.23498,66460.38898,-124,-9.174117241,60363.23498,-124,0,61770.41387,-2.27807911,60317.09698,0.076492401
26-06-2024,60363.23498,61770.41387,60363.23498,61770.41387,65109.31481,-123,-5.128146336,60363.23498,-123,2.331185357,62734.39384,-1.536605218,60317.09698,2.409460938
27-06-2024,61770.41387,61770.41387,60749.89619,60749.89619,64907.07461,-122,-6.404815559,60363.23498,-122,0.640557483,62819.82227,-3.295020585,60317.09698,0.717539862
28-06-2024,60749.89619,61562.64533,60749.89619,61562.64533,64844.67442,-121,-5.061370301,60363.23498,-121,1.98698819,62819.82227,-2.00124244,60317.09698,2.065000486
29-06-2024,61562.64533,61562.64533,60317.09698,60317.09698,64239.90349,-120,-6.106495022,60317.09698,-120,0,62819.82227,-3.983973847,60244.68076,0.1202035
30-06-2024,60317.09698,60864.44316,60317.09698,60864.44316,64239.90349,-119,-5.254460457,60317.09698,-119,0.907447821,62819.82227,-3.112678509,57189.17412,6.426511825
01-07-2024,60864.44316,62734.39384,60864.44316,62734.39384,63221.35738,-118,-0.770251644,60317.09698,-118,4.007647883,62819.82227,-0.135989608,56739.86285,10.5649374
02-07-2024,62734.39384,62819.82227,62734.39384,62819.82227,62819.82227,-117,0,60317.09698,-117,4.14928008,62819.82227,0,56739.86285,10.71549897
03-07-2024,62819.82227,62819.82227,62042.56504,62042.56504,62819.82227,-116,-1.237280215,60317.09698,-116,2.860661643,62042.56504,0,55880.37538,11.02746647
04-07-2024,62042.56504,62042.56504,60244.68076,60244.68076,62819.82227,-115,-4.099249905,60244.68076,-115,0,60244.68076,0,55880.37538,7.810086022
05-07-2024,60244.68076,60244.68076,57189.17412,57189.17412,62819.82227,-114,-8.963171085,57189.17412,-114,0,58230.48415,-1.788255834,55880.37538,2.342143798
06-07-2024,57189.17412,57189.17412,56739.86285,56739.86285,62819.82227,-113,-9.678409137,56739.86285,-113,0,58230.48415,-2.559864176,55880.37538,1.538084645
07-07-2024,56739.86285,58230.48415,56739.86285,58230.48415,62819.82227,-112,-7.305557305,56739.86285,-112,2.627114745,58230.48415,0,55880.37538,4.205606639
08-07-2024,58230.48415,58230.48415,55880.37538,55880.37538,62819.82227,-111,-11.04658791,55880.37538,-111,0,57988.30351,-3.635091918,55880.37538,0
09-07-2024,55880.37538,56665.14073,55880.37538,56665.14073,62819.82227,-110,-9.797355856,55880.37538,-110,1.40436665,59152.71914,-4.205349207,56665.14073,0
10-07-2024,56665.14073,57988.30351,56665.14073,57988.30351,62042.56504,-109,-6.534645243,55880.37538,-109,3.772215416,60942.32774,-4.847245482,57388.19248,1.045704712
11-07-2024,57988.30351,57988.30351,57704.20228,57704.20228,60244.68076,-108,-4.216934089,55880.37538,-108,3.263805754,64835.48973,-10.99904925,57388.19248,0.550653003
12-07-2024,57704.20228,57704.20228,57388.19248,57388.19248,58230.48415,-107,-1.446478914,55880.37538,-107,2.698294511,65162.23625,-11.93029003,57388.19248,0
13-07-2024,57388.19248,57899.28896,57388.19248,57899.28896,58230.48415,-106,-0.568766002,55880.37538,-106,3.612920576,65162.23625,-11.14594543,57899.28896,0
14-07-2024,57899.28896,59152.71914,57899.28896,59152.71914,59152.71914,-105,0,55880.37538,-105,5.855980278,65162.23625,-9.222392384,59152.71914,0
15-07-2024,59152.71914,60942.32774,59152.71914,60942.32774,60942.32774,-104,0,55880.37538,-104,9.058551107,66689.54881,-8.61787367,60942.32774,0
16-07-2024,60942.32774,64835.48973,60942.32774,64835.48973,64835.48973,-103,0,56665.14073,-103,14.41865121,67206.06471,-3.527322993,63959.56901,1.369491288
17-07-2024,64835.48973,65162.23625,64835.48973,65162.23625,65162.23625,-102,0,57388.19248,-102,13.54641685,68088.13996,-4.297229609,63959.56901,1.880355454
18-07-2024,65162.23625,65162.23625,64136.31384,64136.31384,65162.23625,-101,-1.574412524,57388.19248,-101,11.75872784,68088.13996,-5.803986013,63959.56901,0.276338378
19-07-2024,64136.31384,64136.31384,63959.56901,63959.56901,65162.23625,-100,-1.845650661,57388.19248,-100,11.45074665,68088.13996,-6.063568424,63959.56901,0
20-07-2024,63959.56901,66689.54881,63959.56901,66689.54881,66689.54881,-99,0,57899.28896,-99,15.18198238,68088.13996,-2.054089239,65403.53513,1.966275484
21-07-2024,66689.54881,67206.06471,66689.54881,67206.06471,67206.06471,-98,0,59152.71914,-98,13.61449767,68088.13996,-1.295490312,65403.53513,2.756012458
22-07-2024,67206.06471,68088.13996,67206.06471,68088.13996,68088.13996,-97,0,60942.32774,-97,11.72553214,68088.13996,0,65403.53513,4.104678482
23-07-2024,68088.13996,68088.13996,67607.7134,67607.7134,68088.13996,-96,-0.705595078,63959.56901,-96,5.703828915,68055.40839,-0.65783896,65403.53513,3.370120995
24-07-2024,67607.7134,67607.7134,65942.41747,65942.41747,68088.13996,-95,-3.151389507,63959.56901,-95,3.100159191,68242.24744,-3.370097066,65403.53513,0.823934569
25-07-2024,65942.41747,65942.41747,65403.53513,65403.53513,68088.13996,-94,-3.942837673,63959.56901,-94,2.257623284,68242.24744,-4.159757951,65403.53513,0
26-07-2024,65403.53513,65749.96362,65403.53513,65749.96362,68088.13996,-93,-3.434043498,63959.56901,-93,2.799259969,68242.24744,-3.652112757,65749.96362,0
27-07-2024,65749.96362,67920.29649,65749.96362,67920.29649,68088.13996,-92,-0.246509124,65403.53513,-92,3.848050951,68242.24744,-0.471776605,64679.77865,5.0100942
28-07-2024,67920.29649,68055.40839,67920.29649,68055.40839,68088.13996,-91,-0.048072357,65403.53513,-91,4.05463291,68242.24744,-0.273787956,64679.77865,5.218987778
29-07-2024,68055.40839,68242.24744,68055.40839,68242.24744,68242.24744,-90,0,65403.53513,-90,4.340304095,68242.24744,0,61407.29547,11.13052108
30-07-2024,68242.24744,68242.24744,66770.32092,66770.32092,68242.24744,-89,-2.156913907,65403.53513,-89,2.089773566,66770.32092,0,60738.74493,9.930359939
31-07-2024,66770.32092,66770.32092,66219.05102,66219.05102,68242.24744,-88,-2.964727123,65403.53513,-88,1.2468988,66219.05102,0,58006.20659,14.15856151
01-08-2024,66219.05102,66219.05102,64679.77865,64679.77865,68242.24744,-87,-5.220327481,64679.77865,-87,0,65357.52961,-1.036989869,53956.26184,19.87446209
02-08-2024,64679.77865,65357.52961,64679.77865,65357.52961,68242.24744,-86,-4.227172968,64679.77865,-86,1.04785603,65357.52961,0,53956.26184,21.13057387
03-08-2024,65357.52961,65357.52961,61407.29547,61407.29547,68242.24744,-85,-10.01571933,61407.29547,-85,0,61407.29547,0,53956.26184,13.80939557
04-08-2024,61407.29547,61407.29547,60738.74493,60738.74493,68242.24744,-84,-10.99539186,60738.74493,-84,0,61859.0316,-1.811031704,53956.26184,12.5703354
05-08-2024,60738.74493,60738.74493,58006.20659,58006.20659,68242.24744,-83,-14.99956587,58006.20659,-83,0,61859.0316,-6.228395293,53956.26184,7.505977262
06-08-2024,58006.20659,58006.20659,53956.26184,53956.26184,66770.32092,-82,-19.1912498,53956.26184,-82,0,61859.0316,-12.77545017,53956.26184,0
07-08-2024,53956.26184,55959.84107,53956.26184,55959.84107,66219.05102,-81,-15.49283747,53956.26184,-81,3.71333959,61859.0316,-9.536506428,55099.95181,1.560598937
08-08-2024,55959.84107,55959.84107,55099.95181,55099.95181,65357.52961,-80,-15.69456168,53956.26184,-80,2.119661242,61859.0316,-10.92658519,55099.95181,0
09-08-2024,55099.95181,61859.0316,55099.95181,61859.0316,65357.52961,-79,-5.352861452,53956.26184,-79,14.64662207,61859.0316,0,58804.2345,5.194859052
10-08-2024,61859.0316,61859.0316,60912.58853,60912.58853,61859.0316,-78,-1.52999981,53956.26184,-78,12.89252897,60912.58853,0,58739.19382,3.700075826
11-08-2024,60912.58853,60912.58853,60887.70862,60887.70862,61859.0316,-77,-1.570220156,53956.26184,-77,12.84641771,60887.70862,0,57624.11693,5.663586467
12-08-2024,60887.70862,60887.70862,58804.2345,58804.2345,61859.0316,-76,-4.938320275,53956.26184,-76,8.985004692,60601.22318,-2.965267999,57624.11693,2.047957755
13-08-2024,58804.2345,59350.07433,58804.2345,59350.07433,61859.0316,-75,-4.055927165,53956.26184,-75,9.996638587,60601.22318,-2.064560383,57624.11693,2.995199747
14-08-2024,59350.07433,60601.22318,59350.07433,60601.22318,61859.0316,-74,-2.033346447,55099.95181,-74,9.984167292,60601.22318,0,57624.11693,5.166424074
15-08-2024,60601.22318,60601.22318,58739.19382,58739.19382,61859.0316,-73,-5.043463656,55099.95181,-73,6.604800714,59574.94581,-1.402858163,57624.11693,1.93508717
16-08-2024,58739.19382,58739.19382,57624.11693,57624.11693,61859.0316,-72,-6.84607334,57624.11693,-72,0,59574.94581,-3.274579369,57624.11693,0
17-08-2024,57624.11693,58881.92579,57624.11693,58881.92579,60912.58853,-71,-3.333732469,57624.11693,-71,2.182782019,61144.68763,-3.700667916,58438.29374,0.759146136
18-08-2024,58881.92579,59430.79163,58881.92579,59430.79163,60887.70862,-70,-2.39279325,57624.11693,-70,3.135275302,61144.68763,-2.803017009,58438.29374,1.698369046
19-08-2024,59430.79163,59430.79163,58438.29374,58438.29374,60601.22318,-69,-3.569118446,57624.11693,-69,1.412909833,64049.68562,-8.760998308,58438.29374,0
20-08-2024,58438.29374,59574.94581,58438.29374,59574.94581,60601.22318,-68,-1.693492823,57624.11693,-68,3.38543823,64157.16061,-7.142172061,59060.1261,0.871687459
21-08-2024,59574.94581,59574.94581,59060.1261,59060.1261,60601.22318,-67,-2.543013154,57624.11693,-67,2.492028076,64265.81631,-8.100247551,59060.1261,0
22-08-2024,59060.1261,61144.68763,59060.1261,61144.68763,61144.68763,-66,0,57624.11693,-66,6.109543864,64265.81631,-4.856592296,60387.54062,1.253813283
23-08-2024,61144.68763,61144.68763,60387.54062,60387.54062,61144.68763,-65,-1.23828747,57624.11693,-65,4.795602678,64265.81631,-6.034741192,59526.56088,1.446379114
24-08-2024,60387.54062,64049.68562,60387.54062,64049.68562,64049.68562,-64,0,58438.29374,-64,9.602251389,64265.81631,-0.336307402,59015.29634,8.530651524
25-08-2024,64049.68562,64157.16061,64049.68562,64157.16061,64157.16061,-63,0,58438.29374,-63,9.786163326,64265.81631,-0.169072309,59015.29634,8.712765323
26-08-2024,64157.16061,64265.81631,64157.16061,64265.81631,64265.81631,-62,0,58438.29374,-62,9.972095687,64265.81631,0,59015.29634,8.896879791
27-08-2024,64265.81631,64265.81631,62922.58635,62922.58635,64265.81631,-61,-2.090115777,59060.1261,-61,6.539878089,62922.58635,0,58960.23659,6.72037629
28-08-2024,62922.58635,62922.58635,59526.56088,59526.56088,64265.81631,-60,-7.37445769,59060.1261,-60,0.789762585,59526.56088,0,57357.71617,3.781260572
29-08-2024,59526.56088,59526.56088,59015.29634,59015.29634,64265.81631,-59,-8.170004327,59015.29634,-59,0,59351.57949,-0.566595118,57357.71617,2.889899174
30-08-2024,59015.29634,59351.57949,59015.29634,59351.57949,64265.81631,-58,-7.646735238,59015.29634,-58,0.569823712,59351.57949,0,57357.71617,3.476190217
31-08-2024,59351.57949,59351.57949,59156.24604,59156.24604,64265.81631,-57,-7.950681357,59015.29634,-57,0.238835872,59156.24604,0,57357.71617,3.135637162
01-09-2024,59156.24604,59156.24604,58960.23659,58960.23659,64265.81631,-56,-8.255679349,58960.23659,-56,0,59108.73236,-0.251224762,56132.40473,5.037788543
02-09-2024,58960.23659,58960.23659,57357.71617,57357.71617,64265.81631,-55,-10.74926071,57357.71617,-55,0,59108.73236,-2.962364639,53923.35611,6.368965713
03-09-2024,57357.71617,59108.73236,57357.71617,59108.73236,62922.58635,-54,-6.061184401,57357.71617,-54,3.052799697,59108.73236,0,53923.35611,9.616197177
04-09-2024,59108.73236,59108.73236,57504.53859,57504.53859,59526.56088,-53,-3.396840441,57357.71617,-53,0.255976742,57987.84601,-0.833463322,53923.35611,6.641245527
05-09-2024,57504.53859,57987.84601,57504.53859,57987.84601,59351.57949,-52,-2.297720614,57357.71617,-52,1.098596463,57987.84601,0,53923.35611,7.537531409
06-09-2024,57987.84601,57987.84601,56132.40473,56132.40473,59351.57949,-51,-5.423907479,56132.40473,-51,0,57624.16178,-2.588770066,53923.35611,4.096645277
07-09-2024,56132.40473,56132.40473,53923.35611,53923.35611,59156.24604,-50,-8.845878967,53923.35611,-50,0,57624.16178,-6.422315845,53923.35611,0
08-09-2024,53923.35611,54150.93836,53923.35611,54150.93836,59108.73236,-49,-8.387583022,53923.35611,-49,0.422047633,58106.95123,-6.808157694,54150.93836,0
09-09-2024,54150.93836,54792.40756,54150.93836,54792.40756,59108.73236,-48,-7.302347096,53923.35611,-48,1.611641985,60620.62747,-9.614252043,54792.40756,0
10-09-2024,54792.40756,57049.11875,54792.40756,57049.11875,59108.73236,-47,-3.484448956,53923.35611,-47,5.796676739,60620.62747,-5.891573332,57049.11875,0
11-09-2024,57049.11875,57624.16178,57049.11875,57624.16178,57987.84601,-46,-0.627173202,53923.35611,-46,6.863084829,60620.62747,-4.942980326,57381.76445,0.422429217
12-09-2024,57624.16178,57624.16178,57381.76445,57381.76445,57987.84601,-45,-1.045187243,53923.35611,-45,6.413562849,60620.62747,-5.342839827,57381.76445,0
13-09-2024,57381.76445,58106.95123,57381.76445,58106.95123,58106.95123,-44,0,53923.35611,-44,7.758410123,60620.62747,-4.14656916,58106.95123,0
14-09-2024,58106.95123,60620.62747,58106.95123,60620.62747,60620.62747,-43,0,53923.35611,-43,12.41998244,61440.41208,-1.334275901,58211.12323,4.139250555
15-09-2024,60620.62747,60620.62747,60003.2994,60003.2994,60620.62747,-42,-1.018346556,54150.93836,-42,10.80749701,62966.52932,-4.706039781,58211.12323,3.078752084
16-09-2024,60003.2994,60003.2994,59214.80227,59214.80227,60620.62747,-41,-2.319054196,54792.40756,-41,8.071181588,63128.22454,-6.199164163,58211.12323,1.724204896
17-09-2024,59214.80227,59214.80227,58211.12323,58211.12323,60620.62747,-40,-3.97472666,57049.11875,-40,2.036849132,63403.40235,-8.189275221,58211.12323,0
18-09-2024,58211.12323,60317.03198,58211.12323,60317.03198,60620.62747,-39,-0.500812192,57381.76445,-39,5.115331609,63582.59957,-5.135945387,60317.03198,0
19-09-2024,60317.03198,61440.41208,60317.03198,61440.41208,61440.41208,-38,0,57381.76445,-38,7.073061763,63582.59957,-3.369141084,61440.41208,0
20-09-2024,61440.41208,62966.52932,61440.41208,62966.52932,62966.52932,-37,0,58106.95123,-37,8.363161354,64334.14275,-2.125797238,62966.52932,0
21-09-2024,62966.52932,63128.22454,62966.52932,63128.22454,63128.22454,-36,0,58211.12323,-36,8.447013279,64334.14275,-1.874460677,63128.22454,0
